object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split,source_side_px,crop_left_px,crop_top_px,crop_right_px,crop_bottom_px,pair_id,target_altitude_m,output_side_px,actual_linear_scale,synthetic_bbox_x,synthetic_bbox_y,synthetic_bbox_width,synthetic_bbox_height,synthetic_bbox_area,calibrated_transmission,calibration_config_sha256,geometry_image_path,calibrated_image_path
train:110188,train:16320,train,110188,16320,16320.jpg,3840,2160,2,boat,1260.0,1141.0,161.0,142.0,22862.0,29.998537031392868,23.5,m210,DJI_0010_d3.mov,1095,data/raw/seadronessee/odv2/images/train/16320.jpg,train,1707,487,358,2194,2065,train_00110188,80.0,640,0.3749267721148213,289.8183948447569,293.5676625659051,60.36321031048624,53.23960164030463,3213.7132706602165,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110188.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110188.png
train:52142,train:8050,train,52142,8050,8050.jpg,3840,2160,1,swimmer,1823.0,753.0,33.0,26.0,858.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1020,data/raw/seadronessee/odv2/images/train/8050.jpg,train,1484,1098,24,2582,1508,train_00052142,80.0,640,0.431266846361186,312.66846361185986,314.3935309973046,14.23180592991914,11.212938005390836,159.58035759693698,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052142.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052142.png
train:109738,train:16280,train,109738,16280,16280.jpg,3840,2160,2,boat,800.0,1080.0,203.0,56.0,11368.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train,1712,46,252,1758,1964,train_00109738,80.0,640,0.3738317757009345,281.86915887850466,309.5327102803738,75.88785046728972,20.93457943925233,1588.680234081579,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109738.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109738.png
train:52544,train:8084,train,52544,8084,8084.jpg,3840,2160,1,swimmer,2759.0,1122.0,73.0,36.0,2628.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1530,data/raw/seadronessee/odv2/images/train/8084.jpg,train,1497,2047,392,3544,1889,train_00052544,80.0,640,0.4275217100868403,304.3954575818303,312.0908483633935,31.209084836339347,15.390781563126254,480.3322075011748,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052544.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052544.png
train:109669,train:16274,train,109669,16274,16274.jpg,3840,2160,2,boat,2291.0,1052.0,113.0,74.0,8362.0,30.09853215483084,21.0,m210,DJI_0010_d3.mov,405,data/raw/seadronessee/odv2/images/train/16274.jpg,train,1701,1497,238,3198,1939,train_00109669,80.0,640,0.376249265138154,298.7419165196943,306.2669018224574,42.51616696061141,27.8424456202234,1183.754066581162,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109669.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109669.png
train:37165,train:6609,train,37165,6609,6609.jpg,3840,2160,1,swimmer,1652.0,792.0,68.0,49.0,3332.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4935,data/raw/seadronessee/odv2/images/train/6609.jpg,train,1615,878,9,2493,1624,train_00037165,80.0,640,0.3962848297213622,306.7244582043344,310.2910216718266,26.947368421052637,19.41795665634675,523.2628320026072,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037165.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037165.png
train:110255,train:16330,train,110255,16330,16330.jpg,3840,2160,2,boat,870.0,1076.0,109.0,102.0,11118.0,29.998537031392868,23.6,m210,DJI_0010_d3.mov,1245,data/raw/seadronessee/odv2/images/train/16330.jpg,train,1707,71,274,1778,1981,train_00110255,80.0,640,0.3749267721148213,299.56649091974225,300.6912712360867,40.86701816051553,38.242530755711776,1562.858198897747,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110255.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110255.png
val:37581,val:6651,val,37581,6651,6651.jpg,3840,2160,1,swimmer,2163.0,920.0,56.0,22.0,1232.0,31.89844437671441,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5565,data/raw/seadronessee/odv2/images/val/6651.jpg,train,1605,1388,128,2993,1733,val_00037581,80.0,640,0.3987538940809969,309.0342679127726,315.8130841121495,22.330218068535824,8.77258566978193,195.89375103114293,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037581.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037581.png
train:110074,train:16308,train,110074,16308,16308.jpg,3840,2160,2,boat,2703.0,830.0,193.0,59.0,11387.0,29.89854190795489,24.2,m210,DJI_0010_d3.mov,915,data/raw/seadronessee/odv2/images/train/16308.jpg,train,1712,1944,4,3656,1716,train_00110074,80.0,640,0.3738317757009345,283.7383177570093,308.785046728972,72.14953271028037,22.056074766355135,1591.3354878155294,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110074.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110074.png
train:37148,train:6607,train,37148,6607,6607.jpg,3840,2160,1,swimmer,1767.0,1187.0,38.0,33.0,1254.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,984,401,2589,2006,train_00037148,80.0,640,0.3987538940809969,312.2242990654205,313.4205607476636,15.152647975077882,13.158878504672897,199.39185372812764,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037148.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037148.png
train:110032,train:16304,train,110032,16304,16304.jpg,3840,2160,2,boat,2832.0,861.0,196.0,60.0,11760.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train,1707,2076,38,3783,1745,train_00110032,80.0,640,0.3749267721148213,283.4446397188049,308.56473345049795,73.48564733450499,22.49560632688928,1653.104193113645,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110032.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110032.png
train:52653,train:8096,train,52653,8096,8096.jpg,3840,2160,1,swimmer,3012.0,1133.0,31.0,32.0,992.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1725,data/raw/seadronessee/odv2/images/train/8096.jpg,train,1497,2279,400,3776,1897,train_00052653,80.0,640,0.4275217100868403,313.373413493654,313.373413493654,13.253173012692052,13.680694722778892,181.31261409481175,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052653.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052653.png
train:110241,train:16328,train,110241,16328,16328.jpg,3840,2160,2,boat,887.0,1067.0,111.0,104.0,11544.0,30.09853215483084,23.6,m210,DJI_0010_d3.mov,1215,data/raw/seadronessee/odv2/images/train/16328.jpg,train,1701,92,268,1793,1969,train_00110241,80.0,640,0.376249265138154,299.11816578483246,300.6231628453851,41.7636684303351,39.12992357436802,1634.209153864259,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110241.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110241.png
train:52312,train:8064,train,52312,8064,8064.jpg,3840,2160,1,swimmer,2790.0,850.0,38.0,30.0,1140.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1230,data/raw/seadronessee/odv2/images/train/8064.jpg,train,1497,2060,116,3557,1613,train_00052312,80.0,640,0.4275217100868403,312.0908483633935,313.80093520374083,16.245824983299933,12.82565130260521,208.36328635895703,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052312.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052312.png
train:109695,train:16276,train,109695,16276,16276.jpg,3840,2160,2,boat,2170.0,1053.0,109.0,78.0,8502.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train,1707,1371,238,3078,1945,train_00109695,80.0,640,0.3749267721148213,299.56649091974225,305.5653192735794,40.86701816051553,29.244288224956065,1195.12685798063,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109695.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109695.png
train:82170,train:12433,train,82170,12433,12433.jpg,3840,2160,1,swimmer,2368.0,1082.0,85.0,130.0,11050.0,33.29837610484608,68.5,mavic,NorthSea_Thu_DJI_0107.MP4,3615,data/raw/seadronessee/odv2/images/train/12433.jpg,train,1538,1642,378,3180,1916,train_00082170,80.0,640,0.4161248374512353,302.10663198959685,292.95188556566967,35.370611183355,54.0962288686606,1913.4166777991784,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00082170.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00082170.png
train:110297,train:16336,train,110297,16336,16336.jpg,3840,2160,2,boat,817.0,1085.0,113.0,109.0,12317.0,30.09853215483084,23.6,m210,DJI_0010_d3.mov,1335,data/raw/seadronessee/odv2/images/train/16336.jpg,train,1701,23,289,1724,1990,train_00110297,80.0,640,0.376249265138154,298.7419165196943,299.4944150499706,42.51616696061141,41.01116990005879,1743.6377467209006,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110297.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110297.png
train:51587,train:8004,train,51587,8004,8004.jpg,3840,2160,1,swimmer,1062.0,825.0,35.0,35.0,1225.0,34.39832246266382,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,330,data/raw/seadronessee/odv2/images/train/8004.jpg,train,1488,336,98,1824,1586,train_00051587,80.0,640,0.4301075268817204,312.258064516129,312.68817204301075,15.053763440860216,15.053763440860216,226.6157937333796,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051587.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051587.png
train:110051,train:16306,train,110051,16306,16306.jpg,3840,2160,2,boat,1668.0,1082.0,125.0,145.0,18125.0,29.998537031392868,24.2,m210,DJI_0010_d3.mov,885,data/raw/seadronessee/odv2/images/train/16306.jpg,train,1707,877,301,2584,2008,train_00110051,80.0,640,0.3749267721148213,296.5670767428237,292.8178090216755,46.86584651435267,54.3643819566491,2547.8327806279603,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110051.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110051.png
val:38193,val:6697,val,38193,6697,6697.jpg,3840,2160,1,swimmer,1112.0,988.0,53.0,24.0,1272.0,31.59845900640049,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,6255,data/raw/seadronessee/odv2/images/val/6697.jpg,train,1620,328,190,1948,1810,val_00038193,80.0,640,0.3950617283950617,309.7283950617284,315.25925925925924,20.938271604938272,9.48148148148148,198.52583447645176,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00038193.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00038193.png
train:110316,train:16338,train,110316,16338,16338.jpg,3840,2160,2,boat,2014.0,844.0,192.0,51.0,9792.0,29.998537031392868,23.6,m210,DJI_0010_d3.mov,1365,data/raw/seadronessee/odv2/images/train/16338.jpg,train,1707,1256,16,2963,1723,train_00110316,80.0,640,0.3749267721148213,284.1944932630346,310.4393673110721,71.9859402460457,19.121265377855888,1376.4622669191165,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110316.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110316.png
val:37680,val:6659,val,37680,6659,6659.jpg,3840,2160,1,swimmer,2285.0,946.0,60.0,27.0,1620.0,31.698454129838463,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5685,data/raw/seadronessee/odv2/images/val/6659.jpg,train,1615,1508,152,3123,1767,val_00037680,80.0,640,0.3962848297213622,307.9133126934985,314.6501547987616,23.77708978328173,10.69969040247678,254.40749935300832,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037680.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037680.png
train:109723,train:16278,train,109723,16278,16278.jpg,3840,2160,2,boat,2097.0,1186.0,128.0,84.0,10752.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train,1707,1308,374,3015,2081,train_00109723,80.0,640,0.3749267721148213,295.81722319859404,304.44053895723493,47.99062683069713,31.49384885764499,1511.409547989618,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109723.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109723.png
val:37923,val:6677,val,37923,6677,6677.jpg,3840,2160,1,swimmer,1949.0,993.0,25.0,25.0,625.0,31.79844925327644,26.7,mavic,NorthSea_Fri_DJI_0114.MP4,5955,data/raw/seadronessee/odv2/images/val/6677.jpg,train,1610,1156,200,2766,1810,val_00037923,80.0,640,0.3975155279503105,315.22981366459624,315.22981366459624,9.937888198757763,9.937888198757763,98.76162185100884,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00037923.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00037923.png
train:110283,train:16334,train,110283,16334,16334.jpg,3840,2160,2,boat,832.0,1089.0,109.0,97.0,10573.0,29.998537031392868,23.6,m210,DJI_0010_d3.mov,1305,data/raw/seadronessee/odv2/images/train/16334.jpg,train,1707,33,284,1740,1991,train_00110283,80.0,640,0.3749267721148213,299.56649091974225,301.8160515524312,40.86701816051553,36.36789689513767,1486.2475028733477,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110283.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110283.png
train:51705,train:8014,train,51705,8014,8014.jpg,3840,2160,1,swimmer,1341.0,756.0,107.0,53.0,5671.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,652,40,2136,1524,train_00051705,80.0,640,0.431266846361186,297.1428571428572,308.7870619946092,46.145552560646905,22.857142857142858,1054.7554871005009,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051705.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051705.png
train:109636,train:16272,train,109636,16272,16272.jpg,3840,2160,2,boat,1384.0,925.0,185.0,50.0,9250.0,29.998537031392868,17.0,m210,DJI_0010_d3.mov,375,data/raw/seadronessee/odv2/images/train/16272.jpg,train,1707,623,96,2330,1803,train_00109636,80.0,640,0.3749267721148213,285.31927357937906,310.8142940831869,69.36145284124194,18.746338605741062,1300.273281148062,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109636.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109636.png
train:37082,train:6601,train,37082,6601,6601.jpg,3840,2160,1,swimmer,2139.0,896.0,21.0,20.0,420.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1342,98,2957,1713,train_00037082,80.0,640,0.3962848297213622,315.8390092879257,316.2352941176471,8.321981424148607,7.925696594427245,65.95749983226142,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037082.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037082.png
train:110272,train:16332,train,110272,16332,16332.jpg,3840,2160,2,boat,1121.0,1165.0,165.0,144.0,23760.0,29.998537031392868,23.6,m210,DJI_0010_d3.mov,1275,data/raw/seadronessee/odv2/images/train/16332.jpg,train,1707,350,384,2057,2091,train_00110272,80.0,640,0.3749267721148213,289.0685413005273,292.8178090216755,61.86291739894552,53.98945518453427,3339.9452064949146,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110272.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110272.png
train:36967,train:6589,train,36967,6589,6589.jpg,3840,2160,1,swimmer,1989.0,879.0,26.0,20.0,520.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4635,data/raw/seadronessee/odv2/images/train/6589.jpg,train,1605,1200,86,2805,1691,train_00036967,80.0,640,0.3987538940809969,314.6168224299065,316.2118380062305,10.367601246105918,7.975077881619938,82.68242738327461,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036967.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036967.png
train:110325,train:16340,train,110325,16340,16340.jpg,3840,2160,2,boat,794.0,1108.0,112.0,105.0,11760.0,30.09853215483084,23.6,m210,DJI_0010_d3.mov,1395,data/raw/seadronessee/odv2/images/train/16340.jpg,train,1701,0,310,1701,2011,train_00110325,80.0,640,0.376249265138154,298.7419165196943,300.24691358024694,42.13991769547325,39.50617283950618,1664.7868719199312,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00110325.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00110325.png
train:36901,train:6583,train,36901,6583,6583.jpg,3840,2160,1,swimmer,2017.0,1138.0,22.0,19.0,418.0,31.79844925327644,22.0,mavic,NorthSea_Fri_DJI_0114.MP4,4545,data/raw/seadronessee/odv2/images/train/6583.jpg,train,1610,1223,342,2833,1952,train_00036901,80.0,640,0.3975155279503105,315.62732919254654,316.4223602484472,8.745341614906831,7.5527950310559,66.05177269395469,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00036901.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00036901.png
train:109768,train:16282,train,109768,16282,16282.jpg,3840,2160,1,swimmer,901.0,1177.0,25.0,24.0,600.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train,1712,58,333,1770,2045,train_00109768,80.0,640,0.3738317757009345,315.14018691588785,315.5140186915888,9.345794392523365,8.97196261682243,83.8501179142283,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109768.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109768.png
val:24038,val:4913,val,24038,4913,4913.jpg,3840,2160,1,swimmer,1859.0,1190.0,31.0,28.0,868.0,30.698502895458702,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,6135,data/raw/seadronessee/odv2/images/val/4913.jpg,train,1668,1040,370,2708,2038,val_00024038,80.0,640,0.3836930455635491,314.2446043165468,314.6282973621103,11.894484412470025,10.743405275779375,127.78726658960603,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00024038.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00024038.png
train:52632,train:8094,train,52632,8094,8094.jpg,3840,2160,1,swimmer,3022.0,905.0,27.0,33.0,891.0,34.19833221578787,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,1695,data/raw/seadronessee/odv2/images/train/8094.jpg,train,1497,2287,173,3784,1670,train_00052632,80.0,640,0.4275217100868403,314.22845691382764,312.9458917835672,11.54308617234469,14.108216432865731,162.85235802265856,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052632.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052632.png
val:23996,val:4903,val,23996,4903,4903.jpg,3840,2160,1,swimmer,2240.0,1058.0,75.0,45.0,3375.0,30.498512648582743,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,5985,data/raw/seadronessee/odv2/images/val/4903.jpg,train,1679,1438,241,3117,1920,val_00023996,80.0,640,0.3811792733770101,305.7057772483621,311.4234663490173,28.58844550327576,17.153067301965457,490.3795297762609,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023996.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023996.png
train:51993,train:8038,train,51993,8038,8038.jpg,3840,2160,1,swimmer,1394.0,745.0,53.0,36.0,1908.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,840,data/raw/seadronessee/odv2/images/train/8038.jpg,train,1484,678,21,2162,1505,train_00051993,80.0,640,0.431266846361186,308.7870619946092,312.23719676549865,22.857142857142858,15.525606469002696,354.87100500577594,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00051993.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00051993.png
val:23964,val:4895,val,23964,4895,4895.jpg,3840,2160,1,swimmer,1869.0,1022.0,90.0,36.0,3240.0,30.498512648582743,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,5865,data/raw/seadronessee/odv2/images/val/4895.jpg,train,1679,1074,200,2753,1879,val_00023964,80.0,640,0.3811792733770101,303.03752233472306,313.32936271590233,34.306134603930914,13.722453841572364,470.7643485852104,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00023964.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00023964.png
train:81982,train:12338,train,81982,12338,12338.jpg,3840,2160,1,swimmer,2117.0,773.0,120.0,59.0,7080.0,32.7984004876562,45.1,mavic,NorthSea_Thu_DJI_0107.MP4,2175,data/raw/seadronessee/odv2/images/train/12338.jpg,train,1561,1396,22,2957,1583,train_00081982,80.0,640,0.4099935938500961,295.6053811659193,307.90518898142216,49.19923126201153,24.18962203715567,1190.1108087466723,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00081982.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00081982.png
train:109965,train:16298,train,109965,16298,16298.jpg,3840,2160,1,swimmer,1130.0,1288.0,45.0,24.0,1080.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train,1712,296,444,2008,2156,train_00109965,80.0,640,0.3738317757009345,311.77570093457945,315.5140186915888,16.822429906542055,8.97196261682243,150.93021224561096,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00109965.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00109965.png
train:52094,train:8046,train,52094,8046,8046.jpg,3840,2160,1,swimmer,1808.0,742.0,33.0,25.0,825.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,960,data/raw/seadronessee/odv2/images/train/8046.jpg,train,1484,1082,12,2566,1496,train_00052094,80.0,640,0.431266846361186,313.099730458221,314.8247978436658,14.23180592991914,10.781671159029653,153.44265153551635,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00052094.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00052094.png
val:24004,val:4905,val,24004,4905,4905.jpg,3840,2160,1,swimmer,1956.0,1069.0,64.0,30.0,1920.0,30.598507772020724,37.1,mavic,NorthSea_Fri_DJI_0112.MP4,6015,data/raw/seadronessee/odv2/images/val/4905.jpg,train,1673,1152,248,2825,1921,val_00024004,80.0,640,0.3825463239689181,307.56724447101016,314.07053197848177,24.48296473401076,11.476389719067544,280.9760447656943,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/val_00024004.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/val_00024004.png
train:37025,train:6595,train,37025,6595,6595.jpg,3840,2160,1,swimmer,1913.0,829.0,57.0,23.0,1311.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4725,data/raw/seadronessee/odv2/images/train/6595.jpg,train,1610,1136,36,2746,1646,train_00037025,80.0,640,0.3975155279503105,308.8695652173913,315.22981366459624,22.658385093167706,9.142857142857142,207.1623779946761,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037025.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037025.png
