object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split,source_side_px,crop_left_px,crop_top_px,crop_right_px,crop_bottom_px,exclusion_reason
train:51685,train:8012,train,51685,8012,8012.jpg,3840,2160,5,buoy,1516.0,198.0,60.0,88.0,5280.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,450,data/raw/seadronessee/odv2/images/train/8012.jpg,train,1484,804,-500,2288,984,required_80m_footprint_outside_source_frame
train:51686,train:8012,train,51686,8012,8012.jpg,3840,2160,1,swimmer,1812.0,698.0,29.0,27.0,783.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,450,data/raw/seadronessee/odv2/images/train/8012.jpg,train,1484,1084,-30,2568,1454,required_80m_footprint_outside_source_frame
train:51689,train:8012,train,51689,8012,8012.jpg,3840,2160,3,jetski,1109.0,1730.0,147.0,237.0,34839.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,450,data/raw/seadronessee/odv2/images/train/8012.jpg,train,1484,440,1106,1924,2590,required_80m_footprint_outside_source_frame
train:51703,train:8014,train,51703,8014,8014.jpg,3840,2160,1,swimmer,1644.0,634.0,33.0,31.0,1023.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,918,-92,2402,1392,required_80m_footprint_outside_source_frame
train:51707,train:8014,train,51707,8014,8014.jpg,3840,2160,1,swimmer,2214.0,1455.0,67.0,34.0,2278.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,1506,730,2990,2214,required_80m_footprint_outside_source_frame
train:51708,train:8014,train,51708,8014,8014.jpg,3840,2160,1,swimmer,2708.0,1446.0,50.0,48.0,2400.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,1991,728,3475,2212,required_80m_footprint_outside_source_frame
train:51709,train:8014,train,51709,8014,8014.jpg,3840,2160,5,buoy,1511.0,186.0,62.0,90.0,5580.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,800,-511,2284,973,required_80m_footprint_outside_source_frame
train:51710,train:8014,train,51710,8014,8014.jpg,3840,2160,1,swimmer,1819.0,710.0,31.0,26.0,806.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,1092,-19,2576,1465,required_80m_footprint_outside_source_frame
train:51713,train:8014,train,51713,8014,8014.jpg,3840,2160,3,jetski,1080.0,1682.0,163.0,206.0,33578.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,480,data/raw/seadronessee/odv2/images/train/8014.jpg,train,1484,420,1043,1904,2527,required_80m_footprint_outside_source_frame
train:51727,train:8016,train,51727,8016,8016.jpg,3840,2160,1,swimmer,1630.0,634.0,48.0,35.0,1680.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,510,data/raw/seadronessee/odv2/images/train/8016.jpg,train,1484,912,-90,2396,1394,required_80m_footprint_outside_source_frame
train:51731,train:8016,train,51731,8016,8016.jpg,3840,2160,1,swimmer,2235.0,1445.0,71.0,42.0,2982.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,510,data/raw/seadronessee/odv2/images/train/8016.jpg,train,1484,1528,724,3012,2208,required_80m_footprint_outside_source_frame
train:51732,train:8016,train,51732,8016,8016.jpg,3840,2160,1,swimmer,2702.0,1434.0,49.0,46.0,2254.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,510,data/raw/seadronessee/odv2/images/train/8016.jpg,train,1484,1984,715,3468,2199,required_80m_footprint_outside_source_frame
train:51733,train:8016,train,51733,8016,8016.jpg,3840,2160,5,buoy,1512.0,191.0,61.0,90.0,5490.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,510,data/raw/seadronessee/odv2/images/train/8016.jpg,train,1484,800,-506,2284,978,required_80m_footprint_outside_source_frame
train:51734,train:8016,train,51734,8016,8016.jpg,3840,2160,1,swimmer,1797.0,707.0,73.0,34.0,2482.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,510,data/raw/seadronessee/odv2/images/train/8016.jpg,train,1484,1092,-18,2576,1466,required_80m_footprint_outside_source_frame
train:51737,train:8016,train,51737,8016,8016.jpg,3840,2160,3,jetski,1042.0,1635.0,175.0,190.0,33250.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,510,data/raw/seadronessee/odv2/images/train/8016.jpg,train,1484,388,988,1872,2472,required_80m_footprint_outside_source_frame
train:51751,train:8018,train,51751,8018,8018.jpg,3840,2160,1,swimmer,1627.0,633.0,32.0,26.0,832.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,540,data/raw/seadronessee/odv2/images/train/8018.jpg,train,1484,901,-96,2385,1388,required_80m_footprint_outside_source_frame
train:51755,train:8018,train,51755,8018,8018.jpg,3840,2160,1,swimmer,2246.0,1448.0,74.0,39.0,2886.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,540,data/raw/seadronessee/odv2/images/train/8018.jpg,train,1484,1541,726,3025,2210,required_80m_footprint_outside_source_frame
train:51756,train:8018,train,51756,8018,8018.jpg,3840,2160,1,swimmer,2715.0,1430.0,53.0,40.0,2120.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,540,data/raw/seadronessee/odv2/images/train/8018.jpg,train,1484,2000,708,3484,2192,required_80m_footprint_outside_source_frame
train:51757,train:8018,train,51757,8018,8018.jpg,3840,2160,5,buoy,1517.0,189.0,60.0,88.0,5280.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,540,data/raw/seadronessee/odv2/images/train/8018.jpg,train,1484,805,-509,2289,975,required_80m_footprint_outside_source_frame
train:51758,train:8018,train,51758,8018,8018.jpg,3840,2160,1,swimmer,1818.0,707.0,35.0,25.0,875.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,540,data/raw/seadronessee/odv2/images/train/8018.jpg,train,1484,1094,-22,2578,1462,required_80m_footprint_outside_source_frame
train:51761,train:8018,train,51761,8018,8018.jpg,3840,2160,3,jetski,988.0,1605.0,209.0,173.0,36157.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,540,data/raw/seadronessee/odv2/images/train/8018.jpg,train,1484,350,950,1834,2434,required_80m_footprint_outside_source_frame
train:51775,train:8020,train,51775,8020,8020.jpg,3840,2160,1,swimmer,1616.0,639.0,24.0,26.0,624.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,886,-90,2370,1394,required_80m_footprint_outside_source_frame
train:51778,train:8020,train,51778,8020,8020.jpg,3840,2160,1,swimmer,1269.0,718.0,52.0,45.0,2340.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,553,-2,2037,1482,required_80m_footprint_outside_source_frame
train:51779,train:8020,train,51779,8020,8020.jpg,3840,2160,1,swimmer,2239.0,1457.0,72.0,37.0,2664.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,1533,734,3017,2218,required_80m_footprint_outside_source_frame
train:51780,train:8020,train,51780,8020,8020.jpg,3840,2160,1,swimmer,2734.0,1447.0,62.0,42.0,2604.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,2023,726,3507,2210,required_80m_footprint_outside_source_frame
train:51781,train:8020,train,51781,8020,8020.jpg,3840,2160,5,buoy,1518.0,187.0,61.0,88.0,5368.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,806,-511,2290,973,required_80m_footprint_outside_source_frame
train:51782,train:8020,train,51782,8020,8020.jpg,3840,2160,1,swimmer,1815.0,709.0,33.0,25.0,825.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,1090,-20,2574,1464,required_80m_footprint_outside_source_frame
train:51785,train:8020,train,51785,8020,8020.jpg,3840,2160,3,jetski,943.0,1559.0,203.0,164.0,33292.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,302,899,1786,2383,required_80m_footprint_outside_source_frame
train:51786,train:8020,train,51786,8020,8020.jpg,3840,2160,2,boat,7.0,905.0,233.0,285.0,66405.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,570,data/raw/seadronessee/odv2/images/train/8020.jpg,train,1484,-618,306,866,1790,required_80m_footprint_outside_source_frame
train:51799,train:8022,train,51799,8022,8022.jpg,3840,2160,1,swimmer,1605.0,635.0,20.0,25.0,500.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,873,-94,2357,1390,required_80m_footprint_outside_source_frame
train:51801,train:8022,train,51801,8022,8022.jpg,3840,2160,1,swimmer,1411.0,726.0,41.0,29.0,1189.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,690,-2,2174,1482,required_80m_footprint_outside_source_frame
train:51802,train:8022,train,51802,8022,8022.jpg,3840,2160,1,swimmer,1291.0,706.0,51.0,38.0,1938.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,574,-17,2058,1467,required_80m_footprint_outside_source_frame
train:51803,train:8022,train,51803,8022,8022.jpg,3840,2160,1,swimmer,2240.0,1470.0,65.0,41.0,2665.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,1530,748,3014,2232,required_80m_footprint_outside_source_frame
train:51804,train:8022,train,51804,8022,8022.jpg,3840,2160,1,swimmer,2725.0,1462.0,67.0,42.0,2814.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,2016,741,3500,2225,required_80m_footprint_outside_source_frame
train:51805,train:8022,train,51805,8022,8022.jpg,3840,2160,5,buoy,1520.0,189.0,61.0,88.0,5368.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,808,-509,2292,975,required_80m_footprint_outside_source_frame
train:51806,train:8022,train,51806,8022,8022.jpg,3840,2160,1,swimmer,1807.0,706.0,33.0,25.0,825.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,1082,-24,2566,1460,required_80m_footprint_outside_source_frame
train:51808,train:8022,train,51808,8022,8022.jpg,3840,2160,1,swimmer,2320.0,1410.0,38.0,31.0,1178.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,1597,684,3081,2168,required_80m_footprint_outside_source_frame
train:51809,train:8022,train,51809,8022,8022.jpg,3840,2160,3,jetski,896.0,1511.0,205.0,168.0,34440.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,256,853,1740,2337,required_80m_footprint_outside_source_frame
train:51810,train:8022,train,51810,8022,8022.jpg,3840,2160,2,boat,13.0,863.0,237.0,299.0,70863.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,600,data/raw/seadronessee/odv2/images/train/8022.jpg,train,1484,-610,270,874,1754,required_80m_footprint_outside_source_frame
train:51823,train:8024,train,51823,8024,8024.jpg,3840,2160,1,swimmer,1618.0,628.0,22.0,27.0,594.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,887,-100,2371,1384,required_80m_footprint_outside_source_frame
train:51826,train:8024,train,51826,8024,8024.jpg,3840,2160,1,swimmer,1309.0,720.0,47.0,32.0,1504.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,590,-6,2074,1478,required_80m_footprint_outside_source_frame
train:51827,train:8024,train,51827,8024,8024.jpg,3840,2160,1,swimmer,2232.0,1478.0,62.0,43.0,2666.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,1521,758,3005,2242,required_80m_footprint_outside_source_frame
train:51828,train:8024,train,51828,8024,8024.jpg,3840,2160,1,swimmer,2721.0,1453.0,74.0,49.0,3626.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,2016,736,3500,2220,required_80m_footprint_outside_source_frame
train:51829,train:8024,train,51829,8024,8024.jpg,3840,2160,5,buoy,1516.0,192.0,61.0,87.0,5307.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,804,-506,2288,978,required_80m_footprint_outside_source_frame
train:51830,train:8024,train,51830,8024,8024.jpg,3840,2160,1,swimmer,1807.0,708.0,30.0,24.0,720.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,1080,-22,2564,1462,required_80m_footprint_outside_source_frame
train:51832,train:8024,train,51832,8024,8024.jpg,3840,2160,1,swimmer,2316.0,1412.0,38.0,31.0,1178.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,1593,686,3077,2170,required_80m_footprint_outside_source_frame
train:51833,train:8024,train,51833,8024,8024.jpg,3840,2160,3,jetski,855.0,1501.0,176.0,161.0,28336.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,201,840,1685,2324,required_80m_footprint_outside_source_frame
train:51834,train:8024,train,51834,8024,8024.jpg,3840,2160,2,boat,35.0,852.0,257.0,268.0,68876.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,630,data/raw/seadronessee/odv2/images/train/8024.jpg,train,1484,-578,244,906,1728,required_80m_footprint_outside_source_frame
train:51847,train:8026,train,51847,8026,8026.jpg,3840,2160,1,swimmer,1628.0,646.0,24.0,28.0,672.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,898,-82,2382,1402,required_80m_footprint_outside_source_frame
train:51850,train:8026,train,51850,8026,8026.jpg,3840,2160,1,swimmer,1323.0,714.0,46.0,33.0,1518.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,604,-12,2088,1472,required_80m_footprint_outside_source_frame
train:51851,train:8026,train,51851,8026,8026.jpg,3840,2160,1,swimmer,2220.0,1462.0,70.0,44.0,3080.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,1513,742,2997,2226,required_80m_footprint_outside_source_frame
train:51852,train:8026,train,51852,8026,8026.jpg,3840,2160,1,swimmer,2742.0,1456.0,55.0,41.0,2255.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,2028,734,3512,2218,required_80m_footprint_outside_source_frame
train:51853,train:8026,train,51853,8026,8026.jpg,3840,2160,5,buoy,1508.0,187.0,61.0,88.0,5368.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,796,-511,2280,973,required_80m_footprint_outside_source_frame
train:51854,train:8026,train,51854,8026,8026.jpg,3840,2160,1,swimmer,1822.0,693.0,32.0,26.0,832.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,1096,-36,2580,1448,required_80m_footprint_outside_source_frame
train:51857,train:8026,train,51857,8026,8026.jpg,3840,2160,3,jetski,823.0,1445.0,163.0,187.0,30481.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,162,796,1646,2280,required_80m_footprint_outside_source_frame
train:51858,train:8026,train,51858,8026,8026.jpg,3840,2160,2,boat,77.0,818.0,243.0,278.0,67554.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,660,data/raw/seadronessee/odv2/images/train/8026.jpg,train,1484,-544,215,940,1699,required_80m_footprint_outside_source_frame
train:51871,train:8028,train,51871,8028,8028.jpg,3840,2160,1,swimmer,1620.0,650.0,23.0,28.0,644.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,890,-78,2374,1406,required_80m_footprint_outside_source_frame
train:51874,train:8028,train,51874,8028,8028.jpg,3840,2160,1,swimmer,1329.0,704.0,47.0,35.0,1645.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,610,-20,2094,1464,required_80m_footprint_outside_source_frame
train:51875,train:8028,train,51875,8028,8028.jpg,3840,2160,1,swimmer,2230.0,1461.0,62.0,45.0,2790.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,1519,742,3003,2226,required_80m_footprint_outside_source_frame
train:51876,train:8028,train,51876,8028,8028.jpg,3840,2160,1,swimmer,2716.0,1460.0,63.0,37.0,2331.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,2006,736,3490,2220,required_80m_footprint_outside_source_frame
train:51877,train:8028,train,51877,8028,8028.jpg,3840,2160,5,buoy,1502.0,181.0,61.0,89.0,5429.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,790,-516,2274,968,required_80m_footprint_outside_source_frame
train:51878,train:8028,train,51878,8028,8028.jpg,3840,2160,1,swimmer,1834.0,712.0,34.0,25.0,850.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,1109,-18,2593,1466,required_80m_footprint_outside_source_frame
train:51881,train:8028,train,51881,8028,8028.jpg,3840,2160,3,jetski,768.0,1426.0,192.0,146.0,28032.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,122,757,1606,2241,required_80m_footprint_outside_source_frame
train:51882,train:8028,train,51882,8028,8028.jpg,3840,2160,2,boat,113.0,795.0,234.0,268.0,62712.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,690,data/raw/seadronessee/odv2/images/train/8028.jpg,train,1484,-512,187,972,1671,required_80m_footprint_outside_source_frame
train:51895,train:8030,train,51895,8030,8030.jpg,3840,2160,1,swimmer,1600.0,643.0,22.0,30.0,660.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,869,-84,2353,1400,required_80m_footprint_outside_source_frame
train:51897,train:8030,train,51897,8030,8030.jpg,3840,2160,1,swimmer,1412.0,725.0,28.0,29.0,812.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,684,-2,2168,1482,required_80m_footprint_outside_source_frame
train:51898,train:8030,train,51898,8030,8030.jpg,3840,2160,1,swimmer,1342.0,691.0,51.0,32.0,1632.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,626,-35,2110,1449,required_80m_footprint_outside_source_frame
train:51899,train:8030,train,51899,8030,8030.jpg,3840,2160,1,swimmer,2237.0,1462.0,57.0,43.0,2451.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,1524,742,3008,2226,required_80m_footprint_outside_source_frame
train:51900,train:8030,train,51900,8030,8030.jpg,3840,2160,1,swimmer,2707.0,1453.0,67.0,43.0,2881.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,1998,732,3482,2216,required_80m_footprint_outside_source_frame
train:51901,train:8030,train,51901,8030,8030.jpg,3840,2160,5,buoy,1506.0,182.0,61.0,87.0,5307.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,794,-516,2278,968,required_80m_footprint_outside_source_frame
train:51902,train:8030,train,51902,8030,8030.jpg,3840,2160,1,swimmer,1821.0,717.0,34.0,25.0,850.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,1096,-12,2580,1472,required_80m_footprint_outside_source_frame
train:51905,train:8030,train,51905,8030,8030.jpg,3840,2160,3,jetski,732.0,1406.0,181.0,149.0,26969.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,80,738,1564,2222,required_80m_footprint_outside_source_frame
train:51906,train:8030,train,51906,8030,8030.jpg,3840,2160,2,boat,147.0,769.0,228.0,265.0,60420.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,720,data/raw/seadronessee/odv2/images/train/8030.jpg,train,1484,-481,160,1003,1644,required_80m_footprint_outside_source_frame
train:51919,train:8032,train,51919,8032,8032.jpg,3840,2160,1,swimmer,1597.0,647.0,28.0,33.0,924.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,869,-78,2353,1406,required_80m_footprint_outside_source_frame
train:51922,train:8032,train,51922,8032,8032.jpg,3840,2160,1,swimmer,1361.0,688.0,41.0,29.0,1189.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,640,-40,2124,1444,required_80m_footprint_outside_source_frame
train:51923,train:8032,train,51923,8032,8032.jpg,3840,2160,1,swimmer,2232.0,1458.0,53.0,40.0,2120.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,1516,736,3000,2220,required_80m_footprint_outside_source_frame
train:51924,train:8032,train,51924,8032,8032.jpg,3840,2160,1,swimmer,2713.0,1440.0,71.0,48.0,3408.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,2006,722,3490,2206,required_80m_footprint_outside_source_frame
train:51925,train:8032,train,51925,8032,8032.jpg,3840,2160,5,buoy,1511.0,198.0,62.0,86.0,5332.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,800,-501,2284,983,required_80m_footprint_outside_source_frame
train:51926,train:8032,train,51926,8032,8032.jpg,3840,2160,1,swimmer,1807.0,716.0,32.0,24.0,768.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,1081,-14,2565,1470,required_80m_footprint_outside_source_frame
train:51929,train:8032,train,51929,8032,8032.jpg,3840,2160,3,jetski,724.0,1368.0,137.0,172.0,23564.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,50,712,1534,2196,required_80m_footprint_outside_source_frame
train:51930,train:8032,train,51930,8032,8032.jpg,3840,2160,2,boat,181.0,743.0,215.0,259.0,55685.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,750,data/raw/seadronessee/odv2/images/train/8032.jpg,train,1484,-454,130,1030,1614,required_80m_footprint_outside_source_frame
train:51943,train:8034,train,51943,8034,8034.jpg,3840,2160,1,swimmer,1591.0,649.0,30.0,28.0,840.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,864,-79,2348,1405,required_80m_footprint_outside_source_frame
train:51946,train:8034,train,51946,8034,8034.jpg,3840,2160,1,swimmer,1377.0,687.0,40.0,29.0,1160.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,655,-40,2139,1444,required_80m_footprint_outside_source_frame
train:51947,train:8034,train,51947,8034,8034.jpg,3840,2160,1,swimmer,2219.0,1466.0,59.0,42.0,2478.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,1506,745,2990,2229,required_80m_footprint_outside_source_frame
train:51948,train:8034,train,51948,8034,8034.jpg,3840,2160,1,swimmer,2715.0,1459.0,69.0,45.0,3105.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,2008,740,3492,2224,required_80m_footprint_outside_source_frame
train:51949,train:8034,train,51949,8034,8034.jpg,3840,2160,5,buoy,1513.0,194.0,61.0,86.0,5246.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,802,-505,2286,979,required_80m_footprint_outside_source_frame
train:51950,train:8034,train,51950,8034,8034.jpg,3840,2160,1,swimmer,1803.0,717.0,30.0,23.0,690.0,34.4983175861018,42.2,mavic,NorthSea_Fri_DJI_0117.MP4,780,data/raw/seadronessee/odv2/images/train/8034.jpg,train,1484,1076,-14,2560,1470,required_80m_footprint_outside_source_frame
