object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split,source_side_px,crop_left_px,crop_top_px,crop_right_px,crop_bottom_px,pair_id,target_altitude_m,output_side_px,actual_linear_scale,synthetic_bbox_x,synthetic_bbox_y,synthetic_bbox_width,synthetic_bbox_height,synthetic_bbox_area,calibrated_transmission,calibration_config_sha256,geometry_image_path,calibrated_image_path
train:37045,train:6597,train,37045,6597,6597.jpg,3840,2160,1,swimmer,1906.0,857.0,62.0,26.0,1612.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4755,data/raw/seadronessee/odv2/images/train/6597.jpg,train,1610,1132,65,2742,1675,train_00037045,80.0,640,0.39751552795031053,307.67701863354034,314.83229813664593,24.64596273291925,10.335403726708075,254.72597507812196,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037045.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037045.png
train:37046,train:6597,train,37046,6597,6597.jpg,3840,2160,1,swimmer,1951.0,911.0,26.0,18.0,468.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4755,data/raw/seadronessee/odv2/images/train/6597.jpg,train,1610,1159,115,2769,1725,train_00037046,80.0,640,0.39751552795031053,314.83229813664593,316.4223602484472,10.335403726708075,7.155279503105589,73.9527024420354,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037046.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037046.png
train:37047,train:6597,train,37047,6597,6597.jpg,3840,2160,1,swimmer,2012.0,958.0,22.0,26.0,572.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4755,data/raw/seadronessee/odv2/images/train/6597.jpg,train,1610,1218,166,2828,1776,train_00037047,80.0,640,0.39751552795031053,315.62732919254654,314.83229813664593,8.745341614906831,10.335403726708075,90.38663631804327,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037047.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037047.png
train:37048,train:6597,train,37048,6597,6597.jpg,3840,2160,1,swimmer,1909.0,979.0,48.0,21.0,1008.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4755,data/raw/seadronessee/odv2/images/train/6597.jpg,train,1610,1128,184,2738,1794,train_00037048,80.0,640,0.39751552795031053,310.45962732919253,316.0248447204969,19.080745341614907,8.347826086956522,159.28274372130704,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037048.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037048.png
train:37064,train:6599,train,37064,6599,6599.jpg,3840,2160,1,swimmer,1907.0,891.0,25.0,27.0,675.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4785,data/raw/seadronessee/odv2/images/train/6599.jpg,train,1610,1114,100,2724,1710,train_00037064,80.0,640,0.39751552795031053,315.22981366459624,314.4347826086956,9.937888198757763,10.732919254658384,106.66255159908953,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037064.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037064.png
train:37065,train:6599,train,37065,6599,6599.jpg,3840,2160,1,swimmer,1896.0,933.0,67.0,31.0,2077.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4785,data/raw/seadronessee/odv2/images/train/6599.jpg,train,1610,1124,144,2734,1754,train_00037065,80.0,640,0.39751552795031053,306.88198757763973,313.639751552795,26.633540372670804,12.322981366459626,328.2046217352725,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037065.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037065.png
train:37066,train:6599,train,37066,6599,6599.jpg,3840,2160,1,swimmer,1945.0,997.0,31.0,21.0,651.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4785,data/raw/seadronessee/odv2/images/train/6599.jpg,train,1610,1156,202,2766,1812,train_00037066,80.0,640,0.39751552795031053,313.639751552795,316.0248447204969,12.322981366459626,8.347826086956522,102.87010532001078,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037066.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037066.png
train:37067,train:6599,train,37067,6599,6599.jpg,3840,2160,1,swimmer,1999.0,1047.0,27.0,23.0,621.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4785,data/raw/seadronessee/odv2/images/train/6599.jpg,train,1610,1208,254,2818,1864,train_00037067,80.0,640,0.39751552795031053,314.4347826086956,315.22981366459624,10.732919254658384,9.142857142857142,98.12954747116237,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037067.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037067.png
train:37068,train:6599,train,37068,6599,6599.jpg,3840,2160,1,swimmer,1905.0,1079.0,25.0,22.0,550.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4785,data/raw/seadronessee/odv2/images/train/6599.jpg,train,1610,1112,285,2722,1895,train_00037068,80.0,640,0.39751552795031053,315.22981366459624,315.62732919254654,9.937888198757763,8.745341614906831,86.91022722888775,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037068.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037068.png
train:37081,train:6601,train,37081,6601,6601.jpg,3840,2160,1,swimmer,2333.0,846.0,38.0,35.0,1330.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1544,56,3159,1671,train_00037081,80.0,640,0.39628482972136225,312.6687306501548,313.0650154798762,15.058823529411766,13.869969040247678,208.86541613549448,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037081.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037081.png
train:37082,train:6601,train,37082,6601,6601.jpg,3840,2160,1,swimmer,2139.0,896.0,21.0,20.0,420.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1342,98,2957,1713,train_00037082,80.0,640,0.39628482972136225,315.8390092879257,316.2352941176471,8.321981424148607,7.9256965944272455,65.95749983226142,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037082.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037082.png
train:37083,train:6601,train,37083,6601,6601.jpg,3840,2160,1,swimmer,1937.0,910.0,20.0,20.0,400.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1140,112,2755,1727,train_00037083,80.0,640,0.39628482972136225,315.8390092879257,316.2352941176471,7.9256965944272455,7.9256965944272455,62.81666650691564,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037083.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037083.png
train:37084,train:6601,train,37084,6601,6601.jpg,3840,2160,1,swimmer,1913.0,1034.0,25.0,27.0,675.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1118,240,2733,1855,train_00037084,80.0,640,0.39628482972136225,315.046439628483,314.6501547987616,9.907120743034056,10.699690402476781,106.00312473042013,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037084.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037084.png
train:37085,train:6601,train,37085,6601,6601.jpg,3840,2160,1,swimmer,1894.0,1092.0,67.0,30.0,2010.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1120,300,2735,1915,train_00037085,80.0,640,0.39628482972136225,306.7244582043344,313.8575851393189,26.55108359133127,11.888544891640867,315.65374919725105,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037085.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037085.png
train:37086,train:6601,train,37086,6601,6601.jpg,3840,2160,1,swimmer,1943.0,1172.0,27.0,21.0,567.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1149,375,2764,1990,train_00037086,80.0,640,0.39628482972136225,314.6501547987616,315.8390092879257,10.699690402476781,8.321981424148607,89.0426247735529,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037086.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037086.png
train:37087,train:6601,train,37087,6601,6601.jpg,3840,2160,1,swimmer,1992.0,1230.0,31.0,30.0,930.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1200,438,2815,2053,train_00037087,80.0,640,0.39628482972136225,313.8575851393189,313.8575851393189,12.28482972136223,11.888544891640867,146.04874962857886,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037087.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037087.png
train:37088,train:6601,train,37088,6601,6601.jpg,3840,2160,1,swimmer,1885.0,1269.0,47.0,28.0,1316.0,31.698454129838463,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4815,data/raw/seadronessee/odv2/images/train/6601.jpg,train,1615,1101,476,2716,2091,train_00037088,80.0,640,0.39628482972136225,310.687306501548,314.25386996904024,18.625386996904027,11.095975232198143,206.66683280775243,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037088.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037088.png
train:37101,train:6603,train,37101,6603,6603.jpg,3840,2160,1,swimmer,2271.0,950.0,59.0,39.0,2301.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1490,160,3110,1780,train_00037101,80.0,640,0.3950617283950617,308.5432098765432,312.09876543209873,23.30864197530864,15.407407407407407,359.12574302697755,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037101.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037101.png
train:37102,train:6603,train,37102,6603,6603.jpg,3840,2160,1,swimmer,2068.0,1009.0,21.0,21.0,441.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1268,210,2888,1830,train_00037102,80.0,640,0.3950617283950617,316.04938271604937,315.65432098765433,8.296296296296296,8.296296296296296,68.82853223593963,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037102.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037102.png
train:37103,train:6603,train,37103,6603,6603.jpg,3840,2160,1,swimmer,1843.0,1035.0,26.0,25.0,650.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1046,238,2666,1858,train_00037103,80.0,640,0.3950617283950617,314.8641975308642,314.8641975308642,10.271604938271604,9.876543209876543,101.44795000762078,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037103.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037103.png
train:37104,train:6603,train,37104,6603,6603.jpg,3840,2160,1,swimmer,1817.0,1177.0,30.0,47.0,1410.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1022,390,2642,2010,train_00037104,80.0,640,0.3950617283950617,314.0740740740741,310.91358024691357,11.851851851851851,18.5679012345679,220.06401463191582,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037104.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037104.png
train:37105,train:6603,train,37105,6603,6603.jpg,3840,2160,1,swimmer,1808.0,1250.0,75.0,34.0,2550.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1036,457,2656,2077,train_00037105,80.0,640,0.3950617283950617,304.98765432098764,313.28395061728395,29.629629629629626,13.432098765432098,397.9881115683584,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037105.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037105.png
train:37106,train:6603,train,37106,6603,6603.jpg,3840,2160,1,swimmer,1864.0,1338.0,27.0,21.0,567.0,31.59845900640049,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4845,data/raw/seadronessee/odv2/images/train/6603.jpg,train,1620,1068,538,2688,2158,train_00037106,80.0,640,0.3950617283950617,314.4691358024691,316.04938271604937,10.666666666666666,8.296296296296296,88.49382716049382,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037106.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037106.png
train:37121,train:6605,train,37121,6605,6605.jpg,3840,2160,1,swimmer,2170.0,977.0,61.0,39.0,2379.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4875,data/raw/seadronessee/odv2/images/train/6605.jpg,train,1610,1396,192,3006,1802,train_00037121,80.0,640,0.39751552795031053,307.67701863354034,312.04968944099375,24.248447204968944,15.50310559006211,375.92623741368,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037121.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037121.png
train:37122,train:6605,train,37122,6605,6605.jpg,3840,2160,1,swimmer,1964.0,1050.0,29.0,21.0,609.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4875,data/raw/seadronessee/odv2/images/train/6605.jpg,train,1610,1174,256,2784,1866,train_00037122,80.0,640,0.39751552795031053,314.0372670807453,315.62732919254654,11.527950310559005,8.347826086956522,96.233324331623,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037122.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037122.png
train:37123,train:6605,train,37123,6605,6605.jpg,3840,2160,1,swimmer,1712.0,1079.0,25.0,24.0,600.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4875,data/raw/seadronessee/odv2/images/train/6605.jpg,train,1610,920,286,2530,1896,train_00037123,80.0,640,0.39751552795031053,314.83229813664593,315.22981366459624,9.937888198757763,9.540372670807454,94.81115697696848,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037123.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037123.png
train:37124,train:6605,train,37124,6605,6605.jpg,3840,2160,1,swimmer,1687.0,1219.0,54.0,45.0,2430.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4875,data/raw/seadronessee/odv2/images/train/6605.jpg,train,1610,909,436,2519,2046,train_00037124,80.0,640,0.39751552795031053,309.2670807453416,311.25465838509314,21.465838509316768,17.888198757763973,383.9851857567223,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037124.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037124.png
train:37125,train:6605,train,37125,6605,6605.jpg,3840,2160,1,swimmer,1687.0,1295.0,75.0,34.0,2550.0,31.79844925327644,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4875,data/raw/seadronessee/odv2/images/train/6605.jpg,train,1610,920,507,2530,2117,train_00037125,80.0,640,0.39751552795031053,304.89440993788816,313.2422360248447,29.81366459627329,13.515527950310558,402.94741715211603,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037125.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037125.png
train:37142,train:6607,train,37142,6607,6607.jpg,3840,2160,1,swimmer,1673.0,1245.0,46.0,33.0,1518.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,894,459,2499,2064,train_00037142,80.0,640,0.3987538940809969,310.62928348909657,313.42056074766356,18.342679127725855,13.158878504672897,241.36908609194396,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037142.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037142.png
train:37143,train:6607,train,37143,6607,6607.jpg,3840,2160,1,swimmer,1939.0,791.0,37.0,28.0,1036.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,1155,2,2760,1607,train_00037143,80.0,640,0.3987538940809969,312.62305295950154,314.6168224299065,14.753894080996885,11.165109034267912,164.7288360943702,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037143.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037143.png
train:37144,train:6607,train,37144,6607,6607.jpg,3840,2160,1,swimmer,1688.0,804.0,34.0,35.0,1190.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,902,19,2507,1624,train_00037144,80.0,640,0.3987538940809969,313.42056074766356,313.0218068535825,13.557632398753894,13.95638629283489,189.21555497326307,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037144.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037144.png
train:37145,train:6607,train,37145,6607,6607.jpg,3840,2160,1,swimmer,1669.0,950.0,52.0,44.0,2288.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,892,170,2497,1775,train_00037145,80.0,640,0.3987538940809969,309.83177570093454,311.02803738317755,20.735202492211837,17.54517133956386,363.8026804864083,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037145.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037145.png
train:37146,train:6607,train,37146,6607,6607.jpg,3840,2160,1,swimmer,1672.0,1030.0,73.0,41.0,2993.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,906,248,2511,1853,train_00037146,80.0,640,0.3987538940809969,305.4454828660436,311.82554517133957,29.109034267912772,16.34890965732087,475.9009714579633,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037146.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037146.png
train:37147,train:6607,train,37147,6607,6607.jpg,3840,2160,1,swimmer,1720.0,1130.0,32.0,25.0,800.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,934,340,2539,1945,train_00037147,80.0,640,0.3987538940809969,313.42056074766356,315.01557632398755,12.7601246105919,9.968847352024921,127.20373443580709,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037147.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037147.png
train:37148,train:6607,train,37148,6607,6607.jpg,3840,2160,1,swimmer,1767.0,1187.0,38.0,33.0,1254.0,31.89844437671441,29.4,mavic,NorthSea_Fri_DJI_0114.MP4,4905,data/raw/seadronessee/odv2/images/train/6607.jpg,train,1605,984,401,2589,2006,train_00037148,80.0,640,0.3987538940809969,312.22429906542055,313.42056074766356,15.152647975077882,13.158878504672897,199.39185372812764,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037148.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037148.png
train:37162,train:6609,train,37162,6609,6609.jpg,3840,2160,1,swimmer,1655.0,1095.0,46.0,28.0,1288.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4935,data/raw/seadronessee/odv2/images/train/6609.jpg,train,1615,870,302,2485,1917,train_00037162,80.0,640,0.39628482972136225,311.08359133126936,314.25386996904024,18.229102167182663,11.095975232198143,202.26966615226831,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037162.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037162.png
train:37165,train:6609,train,37165,6609,6609.jpg,3840,2160,1,swimmer,1652.0,792.0,68.0,49.0,3332.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4935,data/raw/seadronessee/odv2/images/train/6609.jpg,train,1615,878,9,2493,1624,train_00037165,80.0,640,0.39628482972136225,306.7244582043344,310.2910216718266,26.947368421052634,19.41795665634675,523.2628320026072,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037165.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037165.png
train:37166,train:6609,train,37166,6609,6609.jpg,3840,2160,1,swimmer,1668.0,887.0,56.0,36.0,2016.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4935,data/raw/seadronessee/odv2/images/train/6609.jpg,train,1615,888,98,2503,1713,train_00037166,80.0,640,0.39628482972136225,309.1021671826626,312.6687306501548,22.191950464396285,14.266253869969042,316.59599919485476,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037166.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037166.png
train:37167,train:6609,train,37167,6609,6609.jpg,3840,2160,1,swimmer,1705.0,995.0,32.0,24.0,768.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4935,data/raw/seadronessee/odv2/images/train/6609.jpg,train,1615,914,200,2529,1815,train_00037167,80.0,640,0.39628482972136225,313.46130030959756,315.046439628483,12.681114551083592,9.510835913312693,120.607999693278,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037167.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037167.png
train:37168,train:6609,train,37168,6609,6609.jpg,3840,2160,1,swimmer,1747.0,1037.0,34.0,29.0,986.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4935,data/raw/seadronessee/odv2/images/train/6609.jpg,train,1615,956,244,2571,1859,train_00037168,80.0,640,0.39628482972136225,313.46130030959756,314.25386996904024,13.473684210526317,11.492260061919506,154.84308293954703,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037168.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037168.png
train:37182,train:6611,train,37182,6611,6611.jpg,3840,2160,1,swimmer,1626.0,1154.0,54.0,28.0,1512.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4965,data/raw/seadronessee/odv2/images/train/6611.jpg,train,1615,846,360,2461,1975,train_00037182,80.0,640,0.39628482972136225,309.1021671826626,314.6501547987616,21.399380804953562,11.095975232198143,237.44699939614108,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037182.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037182.png
train:37185,train:6611,train,37185,6611,6611.jpg,3840,2160,1,swimmer,1632.0,808.0,80.0,52.0,4160.0,31.698454129838463,36.7,mavic,NorthSea_Fri_DJI_0114.MP4,4965,data/raw/seadronessee/odv2/images/train/6611.jpg,train,1615,864,26,2479,1641,train_00037185,80.0,640,0.39628482972136225,304.3467492260062,309.89473684210526,31.702786377708982,20.606811145510836,653.2933316719226,1.0,8fe6c319c145bfe6c41b4bd884be5417741d8218678ea8dfc0735cca6b82988f,data/synthetic/seadronessee_30m_to_80m/geometry_only/train/train_00037185.png,data/synthetic/seadronessee_30m_to_80m/calibrated/train/train_00037185.png
